0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.02662,0.05321,0.079742,0.10618,0.13251,0.15869,0.18469,0.21049,0.23607,0.26138,0.28642,0.31115,0.33556,0.35961,0.38329,0.40658,0.42945,0.4519,0.4739,0.49544,0.5165,0.53708,0.55716,0.57673,0.59579,0.61432,0.63232,0.64979,0.66672,0.68312,0.69897,0.71429,0.72907,0.74332,0.75704,0.77024,0.78291,0.79508,0.80674,0.81791,0.82859,0.83879,0.84853,0.85781,0.86666,0.87506,0.88305,0.89064,0.89783,0.90463,0.91107,0.91716,0.9229,0.92831,0.93341,0.93821,0.94272,0.94695,0.95091,0.95463,0.9581,0.96135,0.96438,0.96721,0.96984,0.97229,0.97456,0.97667,0.97863,0.98045,0.98212,0.98367,0.9851,0.98642,0.98764,0.98876,0.98978,0.99073,0.99159,0.99238,0.99311,0.99377,0.99437,0.99492,0.99542,0.99588,0.99629,0.99667,0.99701,0.99732,0.9976,0.99785,0.99808,0.99829,0.99847,0.99864,0.99879,0.99892,0.99904,0.99915,0.99925,0.99933,0.99941,0.99948,0.99954,0.99959,0.99964,0.99968,0.99972,0.99976,0.99978,0.99981,0.99983,0.99986,0.99987,0.99989,0.9999,0.99992,0.99993,0.99994,0.99994,0.99995,0.99996,0.99996,0.99997,0.99997,0.99998,0.99998,0.99998,0.99998,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.018827,0.037643,0.056438,0.075202,0.093924,0.11259,0.1312,0.14974,0.16819,0.18655,0.20481,0.22295,0.24098,0.25887,0.27663,0.29424,0.31169,0.32897,0.34609,0.36302,0.37977,0.39632,0.41267,0.42881,0.44473,0.46044,0.47592,0.49117,0.50618,0.52095,0.53548,0.54975,0.56378,0.57755,0.59106,0.60431,0.6173,0.63002,0.64248,0.65466,0.66658,0.67823,0.68962,0.70073,0.71157,0.72215,0.73245,0.7425,0.75227,0.76179,0.77104,0.78003,0.78877,0.79726,0.80549,0.81347,0.82121,0.82871,0.83597,0.843,0.84979,0.85636,0.86271,0.86883,0.87475,0.88045,0.88595,0.89125,0.89635,0.90126,0.90598,0.91052,0.91488,0.91907,0.92309,0.92694,0.93064,0.93418,0.93757,0.94081,0.94392,0.94688,0.94972,0.95243,0.95501,0.95747,0.95982,0.96206,0.96419,0.96622,0.96815,0.96999,0.97173,0.97339,0.97496,0.97645,0.97786,0.9792,0.98047,0.98167,0.9828,0.98387,0.98489,0.98584,0.98675,0.9876,0.9884,0.98916,0.98987,0.99054,0.99117,0.99176,0.99232,0.99284,0.99333,0.99379,0.99423,0.99463,0.99501,0.99536,0.99569,0.996,0.99629,0.99656,0.99682,0.99705,0.99727,0.99747,0.99766,0.99784,0.998,0.99816,0.9983,0.99843,0.99855,0.99867,0.99877,0.99887,0.99896,0.99904,0.99912,0.99919,0.99926,0.99932,0.99938,0.99943,0.99948,0.99952,0.99956,0.9996,0.99963,0.99966,0.99969,0.99972,0.99974,0.99977,0.99979,0.9998,0.99982,0.99984,0.99985,0.99987,0.99988,0.99989,0.9999,0.99991,0.99992,0.99992,0.99993,0.99994,0.99994,0.99995,0.99995,0.99996,0.99996,0.99997,0.99997,0.99997,0.99997,0.99998,0.99998,0.99998,0.99998,0.99998,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.01537,0.030734,0.046087,0.061423,0.076736,0.09202,0.10727,0.12248,0.13765,0.15276,0.16782,0.18282,0.19775,0.21261,0.22739,0.24209,0.2567,0.27123,0.28565,0.29997,0.31419,0.3283,0.34229,0.35616,0.36991,0.38353,0.39702,0.41038,0.4236,0.43668,0.44961,0.46239,0.47503,0.4875,0.49983,0.51199,0.52399,0.53583,0.5475,0.55901,0.57034,0.58151,0.5925,0.60332,0.61396,0.62442,0.63471,0.64482,0.65475,0.66451,0.67408,0.68347,0.69269,0.70172,0.71058,0.71925,0.72775,0.73607,0.74422,0.75218,0.75997,0.76759,0.77503,0.78231,0.78941,0.79634,0.8031,0.8097,0.81614,0.82241,0.82852,0.83447,0.84027,0.84591,0.85139,0.85673,0.86192,0.86696,0.87186,0.87662,0.88124,0.88572,0.89007,0.89428,0.89837,0.90233,0.90617,0.90988,0.91347,0.91695,0.92032,0.92357,0.92671,0.92975,0.93268,0.93551,0.93825,0.94088,0.94342,0.94587,0.94824,0.95051,0.9527,0.95481,0.95684,0.95879,0.96066,0.96247,0.9642,0.96586,0.96746,0.96899,0.97046,0.97187,0.97322,0.97452,0.97576,0.97695,0.97809,0.97917,0.98021,0.98121,0.98216,0.98307,0.98394,0.98477,0.98556,0.98631,0.98703,0.98772,0.98837,0.98899,0.98958,0.99015,0.99069,0.9912,0.99168,0.99214,0.99258,0.993,0.99339,0.99377,0.99412,0.99446,0.99478,0.99508,0.99537,0.99564,0.9959,0.99614,0.99637,0.99659,0.99679,0.99699,0.99717,0.99735,0.99751,0.99766,0.99781,0.99795,0.99807,0.9982,0.99831,0.99842,0.99852,0.99862,0.99871,0.99879,0.99887,0.99894,0.99901,0.99908,0.99914,0.9992,0.99925,0.9993,0.99935,0.99939,0.99944,0.99947,0.99951,0.99954,0.99958,0.99961,0.99963,0.99966,0.99968,0.99971,0.99973,0.99975,0.99977,0.99978,0.9998,0.99981,0.99983,0.99984,0.99985,0.99986,0.99987,0.99988,0.99989,0.9999,0.99991,0.99991,0.99992,0.99993,0.99993,0.99994,0.99994,0.99995,0.99995,0.99995,0.99996,0.99996,0.99996,0.99997,0.99997,0.99997,0.99997,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.013314,0.026624,0.039927,0.053219,0.066496,0.079755,0.092991,0.1062,0.11938,0.13253,0.14564,0.15871,0.17174,0.18472,0.19765,0.21052,0.22334,0.2361,0.24879,0.26142,0.27397,0.28646,0.29886,0.31119,0.32343,0.33559,0.34767,0.35965,0.37153,0.38333,0.39502,0.40661,0.4181,0.42949,0.44076,0.45193,0.46299,0.47393,0.48476,0.49547,0.50606,0.51653,0.52688,0.5371,0.54721,0.55718,0.56703,0.57675,0.58634,0.5958,0.60513,0.61433,0.6234,0.63233,0.64113,0.6498,0.65833,0.66673,0.67499,0.68312,0.69111,0.69897,0.7067,0.71429,0.72174,0.72907,0.73626,0.74332,0.75024,0.75703,0.7637,0.77023,0.77663,0.7829,0.78905,0.79507,0.80096,0.80673,0.81238,0.8179,0.8233,0.82858,0.83374,0.83878,0.84371,0.84852,0.85322,0.85781,0.86228,0.86665,0.87091,0.87506,0.87911,0.88305,0.88689,0.89064,0.89428,0.89783,0.90128,0.90463,0.9079,0.91108,0.91416,0.91716,0.92008,0.92291,0.92566,0.92832,0.93091,0.93342,0.93586,0.93822,0.94051,0.94273,0.94488,0.94696,0.94898,0.95093,0.95282,0.95465,0.95641,0.95812,0.95977,0.96137,0.96291,0.9644,0.96584,0.96723,0.96857,0.96986,0.97111,0.97231,0.97347,0.97458,0.97566,0.9767,0.97769,0.97865,0.97958,0.98047,0.98132,0.98215,0.98294,0.9837,0.98443,0.98513,0.9858,0.98644,0.98706,0.98766,0.98823,0.98878,0.9893,0.9898,0.99028,0.99075,0.99119,0.99161,0.99201,0.9924,0.99277,0.99312,0.99346,0.99378,0.99409,0.99439,0.99467,0.99494,0.99519,0.99544,0.99567,0.99589,0.99611,0.99631,0.9965,0.99668,0.99686,0.99702,0.99718,0.99733,0.99747,0.99761,0.99774,0.99786,0.99798,0.99809,0.99819,0.99829,0.99839,0.99848,0.99856,0.99864,0.99872,0.99879,0.99886,0.99893,0.99899,0.99905,0.9991,0.99915,0.9992,0.99925,0.99929,0.99933,0.99937,0.99941,0.99945,0.99948,0.99951,0.99954,0.99957,0.99959,0.99962,0.99964,0.99966,0.99968,0.9997,0.99972,0.99974,0.99976,0.99977,0.99979,0.9998,0.99981,0.99982,0.99984,0.99985,0.99986,0.99987,0.99987,0.99988,0.99989,0.9999,0.9999,0.99991,0.99992,0.99992,0.99993,0.99993,0.99994,0.99994,0.99994,0.99995,0.99995,0.99995,0.99996,0.99996,0.99996,0.99997,0.99997,0.99997,0.99997,0.99997,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.011906,0.023809,0.035707,0.047597,0.059476,0.071343,0.083193,0.095025,0.10684,0.11862,0.13038,0.14212,0.15382,0.16548,0.17711,0.18871,0.20026,0.21176,0.22322,0.23464,0.246,0.25731,0.26856,0.27975,0.29089,0.30196,0.31297,0.32392,0.33479,0.3456,0.35633,0.36699,0.37758,0.38809,0.39851,0.40886,0.41912,0.4293,0.4394,0.4494,0.45932,0.46915,0.47888,0.48853,0.49807,0.50753,0.51689,0.52615,0.53531,0.54437,0.55333,0.56219,0.57095,0.5796,0.58816,0.5966,0.60495,0.61318,0.62132,0.62934,0.63726,0.64507,0.65278,0.66038,0.66787,0.67525,0.68252,0.68969,0.69675,0.7037,0.71055,0.71728,0.72391,0.73044,0.73685,0.74316,0.74937,0.75547,0.76146,0.76735,0.77313,0.77882,0.78439,0.78987,0.79525,0.80052,0.8057,0.81077,0.81575,0.82063,0.82541,0.8301,0.83469,0.83919,0.84359,0.84791,0.85213,0.85626,0.8603,0.86426,0.86812,0.87191,0.8756,0.87921,0.88274,0.88619,0.88956,0.89285,0.89606,0.8992,0.90225,0.90524,0.90815,0.91099,0.91375,0.91645,0.91908,0.92164,0.92414,0.92656,0.92893,0.93123,0.93347,0.93566,0.93778,0.93984,0.94185,0.9438,0.94569,0.94753,0.94932,0.95106,0.95275,0.95439,0.95598,0.95752,0.95902,0.96047,0.96188,0.96325,0.96457,0.96585,0.9671,0.9683,0.96947,0.9706,0.97169,0.97275,0.97377,0.97476,0.97572,0.97665,0.97754,0.97841,0.97924,0.98005,0.98083,0.98159,0.98231,0.98302,0.98369,0.98435,0.98498,0.98559,0.98617,0.98674,0.98728,0.98781,0.98831,0.9888,0.98927,0.98972,0.99015,0.99057,0.99097,0.99136,0.99173,0.99209,0.99243,0.99276,0.99308,0.99339,0.99368,0.99396,0.99423,0.99449,0.99473,0.99497,0.9952,0.99542,0.99563,0.99583,0.99602,0.99621,0.99638,0.99655,0.99672,0.99687,0.99702,0.99716,0.9973,0.99743,0.99755,0.99767,0.99778,0.99789,0.99799,0.99809,0.99818,0.99827,0.99836,0.99844,0.99852,0.99859,0.99867,0.99873,0.9988,0.99886,0.99892,0.99897,0.99903,0.99908,0.99912,0.99917,0.99921,0.99926,0.99929,0.99933,0.99937,0.9994,0.99943,0.99946,0.99949,0.99952,0.99955,0.99957,0.99959,0.99962,0.99964,0.99966,0.99968,0.99969,0.99971,0.99973,0.99974,0.99976,0.99977,0.99978,0.9998,0.99981,0.99982,0.99983,0.99984,0.99985,0.99986,0.99987,0.99987,0.99988,0.99989,0.99989,0.9999,0.99991,0.99991,0.99992,0.99992,0.99993,0.99993,0.99994,0.99994,0.99994,0.99995,0.99995,0.99995,0.99996,0.99996,0.99996,0.99997,0.99997,0.99997,0.99997,0.99997,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,1,1,1,1,1
0,0.010871,0.021739,0.032604,0.043463,0.054313,0.065154,0.075982,0.086796,0.097594,0.10837,0.11913,0.12987,0.14059,0.15127,0.16194,0.17257,0.18316,0.19373,0.20426,0.21475,0.22521,0.23562,0.24599,0.25632,0.2666,0.27683,0.28702,0.29715,0.30723,0.31725,0.32722,0.33714,0.34699,0.35678,0.36651,0.37618,0.38579,0.39533,0.4048,0.4142,0.42353,0.43279,0.44198,0.4511,0.46014,0.46911,0.478,0.48682,0.49555,0.50421,0.51278,0.52128,0.52969,0.53802,0.54627,0.55444,0.56252,0.57051,0.57842,0.58624,0.59398,0.60163,0.60919,0.61666,0.62405,0.63134,0.63855,0.64567,0.6527,0.65964,0.66649,0.67325,0.67992,0.6865,0.69299,0.69939,0.70571,0.71193,0.71806,0.7241,0.73006,0.73592,0.7417,0.74739,0.75299,0.75851,0.76393,0.76927,0.77452,0.77969,0.78477,0.78977,0.79468,0.79951,0.80425,0.80892,0.8135,0.81799,0.82241,0.82675,0.831,0.83518,0.83928,0.8433,0.84725,0.85112,0.85491,0.85863,0.86228,0.86585,0.86935,0.87278,0.87614,0.87943,0.88265,0.88581,0.88889,0.89191,0.89487,0.89776,0.90058,0.90335,0.90605,0.90869,0.91127,0.91379,0.91626,0.91867,0.92102,0.92331,0.92555,0.92774,0.92987,0.93195,0.93398,0.93597,0.9379,0.93978,0.94162,0.9434,0.94515,0.94685,0.9485,0.95011,0.95168,0.95321,0.95469,0.95614,0.95754,0.95891,0.96024,0.96154,0.9628,0.96402,0.96521,0.96636,0.96749,0.96858,0.96964,0.97066,0.97166,0.97263,0.97357,0.97448,0.97537,0.97622,0.97706,0.97786,0.97864,0.9794,0.98014,0.98085,0.98154,0.9822,0.98285,0.98347,0.98408,0.98467,0.98523,0.98578,0.98631,0.98682,0.98732,0.9878,0.98826,0.98871,0.98914,0.98956,0.98996,0.99035,0.99072,0.99109,0.99144,0.99177,0.9921,0.99241,0.99272,0.99301,0.99329,0.99356,0.99382,0.99407,0.99432,0.99455,0.99477,0.99499,0.9952,0.9954,0.99559,0.99578,0.99596,0.99613,0.99629,0.99645,0.9966,0.99675,0.99689,0.99702,0.99715,0.99728,0.9974,0.99751,0.99762,0.99773,0.99783,0.99792,0.99802,0.99811,0.99819,0.99827,0.99835,0.99843,0.9985,0.99857,0.99864,0.9987,0.99876,0.99882,0.99887,0.99893,0.99898,0.99902,0.99907,0.99912,0.99916,0.9992,0.99924,0.99927,0.99931,0.99934,0.99937,0.99941,0.99944,0.99946,0.99949,0.99952,0.99954,0.99956,0.99959,0.99961,0.99963,0.99965,0.99966,0.99968,0.9997,0.99972,0.99973,0.99974,0.99976,0.99977,0.99978,0.9998,0.99981,0.99982,0.99983,0.99984,0.99985,0.99986,0.99987,0.99988,0.99989,0.99989,0.9999,0.99991,0.99992,0.99992,0.99993,0.99994,0.99994,0.99995,0.99995,0.99996,0.99997,0.99997,0.99998,0.99998,0.99999,0.99999,1
0,0.010065,0.020128,0.030187,0.040242,0.050291,0.060331,0.070362,0.080382,0.090389,0.10038,0.11036,0.12032,0.13026,0.14018,0.15007,0.15995,0.1698,0.17962,0.18941,0.19918,0.20891,0.21861,0.22828,0.23791,0.2475,0.25706,0.26657,0.27605,0.28548,0.29487,0.30422,0.31352,0.32277,0.33197,0.34112,0.35023,0.35928,0.36827,0.37722,0.3861,0.39493,0.40371,0.41242,0.42108,0.42967,0.43821,0.44668,0.45509,0.46343,0.47171,0.47992,0.48807,0.49615,0.50416,0.5121,0.51998,0.52778,0.53551,0.54318,0.55077,0.55828,0.56573,0.5731,0.5804,0.58763,0.59478,0.60185,0.60885,0.61578,0.62263,0.6294,0.6361,0.64272,0.64927,0.65574,0.66213,0.66844,0.67468,0.68084,0.68693,0.69293,0.69886,0.70472,0.71049,0.71619,0.72182,0.72737,0.73284,0.73823,0.74355,0.74879,0.75396,0.75906,0.76408,0.76902,0.77389,0.77869,0.78341,0.78806,0.79264,0.79714,0.80158,0.80594,0.81023,0.81445,0.8186,0.82268,0.8267,0.83064,0.83452,0.83833,0.84207,0.84575,0.84936,0.85291,0.85639,0.85981,0.86317,0.86646,0.86969,0.87287,0.87598,0.87903,0.88202,0.88495,0.88783,0.89065,0.89341,0.89612,0.89877,0.90137,0.90392,0.90641,0.90885,0.91124,0.91358,0.91586,0.9181,0.92029,0.92244,0.92453,0.92658,0.92858,0.93054,0.93246,0.93433,0.93615,0.93794,0.93968,0.94139,0.94305,0.94467,0.94626,0.94781,0.94932,0.95079,0.95223,0.95363,0.95499,0.95633,0.95763,0.95889,0.96013,0.96133,0.9625,0.96364,0.96475,0.96584,0.96689,0.96792,0.96892,0.96989,0.97083,0.97175,0.97265,0.97352,0.97437,0.97519,0.97599,0.97677,0.97752,0.97826,0.97897,0.97966,0.98034,0.98099,0.98162,0.98224,0.98284,0.98342,0.98398,0.98453,0.98506,0.98557,0.98607,0.98655,0.98702,0.98747,0.98791,0.98834,0.98875,0.98915,0.98953,0.98991,0.99027,0.99062,0.99096,0.99129,0.99161,0.99191,0.99221,0.9925,0.99278,0.99305,0.99331,0.99356,0.9938,0.99403,0.99426,0.99448,0.99469,0.99489,0.99509,0.99528,0.99546,0.99564,0.99581,0.99597,0.99613,0.99628,0.99643,0.99657,0.99671,0.99684,0.99697,0.99709,0.99721,0.99732,0.99743,0.99754,0.99764,0.99774,0.99783,0.99792,0.99801,0.99809,0.99817,0.99825,0.99833,0.9984,0.99847,0.99853,0.9986,0.99866,0.99872,0.99878,0.99883,0.99888,0.99893,0.99898,0.99903,0.99907,0.99912,0.99916,0.9992,0.99924,0.99927,0.99931,0.99934,0.99938,0.99941,0.99944,0.99947,0.9995,0.99952,0.99955,0.99958,0.9996,0.99962,0.99965,0.99967,0.99969,0.99971,0.99973,0.99975,0.99977,0.99979,0.99981,0.99983,0.99985,0.99987,0.99988,0.9999,0.99992,0.99993,0.99995,0.99997,0.99998,1
0,0.0094128,0.018824,0.028233,0.037638,0.047038,0.056431,0.065816,0.075193,0.084558,0.093912,0.10325,0.11258,0.12189,0.13119,0.14046,0.14972,0.15895,0.16817,0.17736,0.18653,0.19567,0.20478,0.21387,0.22293,0.23195,0.24095,0.24991,0.25884,0.26774,0.2766,0.28542,0.29421,0.30295,0.31166,0.32032,0.32894,0.33752,0.34606,0.35454,0.36299,0.37138,0.37973,0.38803,0.39628,0.40448,0.41263,0.42073,0.42877,0.43676,0.4447,0.45258,0.46041,0.46818,0.47589,0.48354,0.49114,0.49867,0.50615,0.51357,0.52092,0.52822,0.53545,0.54262,0.54973,0.55677,0.56376,0.57067,0.57753,0.58432,0.59104,0.5977,0.60429,0.61082,0.61728,0.62368,0.63001,0.63627,0.64246,0.64859,0.65465,0.66065,0.66658,0.67244,0.67823,0.68395,0.68961,0.6952,0.70073,0.70618,0.71157,0.71689,0.72215,0.72734,0.73246,0.73751,0.7425,0.74742,0.75228,0.75707,0.7618,0.76646,0.77105,0.77558,0.78005,0.78445,0.78878,0.79306,0.79727,0.80142,0.8055,0.80953,0.81349,0.81739,0.82123,0.82501,0.82873,0.83239,0.83599,0.83953,0.84302,0.84644,0.84981,0.85313,0.85638,0.85958,0.86273,0.86582,0.86886,0.87184,0.87477,0.87765,0.88048,0.88325,0.88597,0.88865,0.89127,0.89385,0.89637,0.89885,0.90128,0.90367,0.906,0.9083,0.91054,0.91274,0.9149,0.91702,0.91909,0.92112,0.92311,0.92506,0.92696,0.92883,0.93066,0.93245,0.9342,0.93591,0.93759,0.93923,0.94083,0.9424,0.94394,0.94544,0.9469,0.94834,0.94974,0.95111,0.95244,0.95375,0.95503,0.95627,0.95749,0.95868,0.95984,0.96097,0.96208,0.96316,0.96421,0.96524,0.96624,0.96721,0.96817,0.9691,0.97,0.97088,0.97174,0.97258,0.9734,0.97419,0.97497,0.97572,0.97646,0.97717,0.97787,0.97855,0.97921,0.97985,0.98048,0.98108,0.98168,0.98225,0.98281,0.98335,0.98388,0.9844,0.9849,0.98538,0.98585,0.98631,0.98676,0.98719,0.98761,0.98802,0.98841,0.9888,0.98917,0.98953,0.98988,0.99022,0.99055,0.99087,0.99118,0.99149,0.99178,0.99206,0.99234,0.9926,0.99286,0.99311,0.99335,0.99359,0.99381,0.99403,0.99425,0.99445,0.99465,0.99485,0.99503,0.99521,0.99539,0.99556,0.99572,0.99588,0.99604,0.99618,0.99633,0.99647,0.9966,0.99673,0.99686,0.99698,0.9971,0.99721,0.99732,0.99743,0.99753,0.99763,0.99773,0.99782,0.99791,0.998,0.99808,0.99816,0.99824,0.99832,0.99839,0.99846,0.99853,0.9986,0.99867,0.99873,0.99879,0.99885,0.99891,0.99896,0.99902,0.99907,0.99912,0.99917,0.99922,0.99927,0.99932,0.99936,0.99941,0.99945,0.99949,0.99954,0.99958,0.99962,0.99966,0.9997,0.99974,0.99977,0.99981,0.99985,0.99989,0.99993,0.99996,1
0,0.0088748,0.017748,0.02662,0.035488,0.044352,0.05321,0.062062,0.070906,0.079741,0.088567,0.097381,0.10618,0.11497,0.12375,0.13251,0.14125,0.14998,0.15869,0.16738,0.17604,0.18469,0.19332,0.20192,0.21049,0.21904,0.22757,0.23607,0.24453,0.25297,0.26138,0.26976,0.27811,0.28642,0.2947,0.30294,0.31115,0.31932,0.32746,0.33556,0.34361,0.35163,0.35961,0.36754,0.37544,0.38329,0.39109,0.39886,0.40657,0.41425,0.42187,0.42945,0.43698,0.44446,0.4519,0.45928,0.46661,0.4739,0.48113,0.48831,0.49544,0.50251,0.50953,0.5165,0.52342,0.53028,0.53708,0.54383,0.55052,0.55716,0.56374,0.57026,0.57673,0.58314,0.58949,0.59579,0.60202,0.6082,0.61432,0.62038,0.62638,0.63232,0.6382,0.64403,0.64979,0.6555,0.66114,0.66672,0.67225,0.67771,0.68312,0.68847,0.69375,0.69898,0.70414,0.70925,0.7143,0.71928,0.72421,0.72908,0.73389,0.73864,0.74333,0.74796,0.75253,0.75705,0.7615,0.7659,0.77024,0.77453,0.77875,0.78292,0.78703,0.79109,0.79509,0.79903,0.80292,0.80675,0.81053,0.81425,0.81792,0.82153,0.82509,0.8286,0.83205,0.83546,0.8388,0.8421,0.84535,0.84854,0.85169,0.85478,0.85783,0.86082,0.86377,0.86667,0.86952,0.87232,0.87508,0.87779,0.88045,0.88307,0.88564,0.88817,0.89065,0.89309,0.89549,0.89784,0.90016,0.90242,0.90465,0.90684,0.90899,0.91109,0.91316,0.91519,0.91718,0.91913,0.92104,0.92292,0.92476,0.92657,0.92834,0.93007,0.93177,0.93344,0.93507,0.93667,0.93823,0.93977,0.94127,0.94274,0.94418,0.94559,0.94697,0.94832,0.94965,0.95094,0.95221,0.95344,0.95465,0.95584,0.957,0.95813,0.95924,0.96032,0.96138,0.96241,0.96342,0.96441,0.96537,0.96632,0.96724,0.96814,0.96901,0.96987,0.97071,0.97152,0.97232,0.9731,0.97386,0.9746,0.97532,0.97602,0.97671,0.97738,0.97803,0.97867,0.97929,0.97989,0.98048,0.98106,0.98162,0.98216,0.9827,0.98321,0.98372,0.98421,0.98469,0.98515,0.9856,0.98604,0.98647,0.98689,0.9873,0.98769,0.98808,0.98845,0.98882,0.98917,0.98951,0.98985,0.99017,0.99049,0.9908,0.9911,0.99139,0.99167,0.99194,0.99221,0.99247,0.99272,0.99296,0.9932,0.99343,0.99366,0.99387,0.99409,0.99429,0.99449,0.99469,0.99487,0.99506,0.99523,0.99541,0.99557,0.99574,0.9959,0.99605,0.9962,0.99634,0.99649,0.99662,0.99676,0.99689,0.99701,0.99714,0.99726,0.99737,0.99749,0.9976,0.9977,0.99781,0.99791,0.99801,0.99811,0.9982,0.9983,0.99839,0.99848,0.99856,0.99865,0.99873,0.99882,0.9989,0.99898,0.99905,0.99913,0.99921,0.99928,0.99936,0.99943,0.9995,0.99958,0.99965,0.99972,0.99979,0.99986,0.99993,1
