1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.97253,0.97203,0.97163,0.9713,0.97104,0.97083,0.97067,0.97054,0.97044,0.97036,0.97029,0.97024,0.9702,0.97017,0.97015,0.97013,0.97011,0.9701,0.97009,0.97008,0.97008,0.97007,0.97007,0.97007,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006,0.97006
0.94743,0.94643,0.94558,0.94485,0.94423,0.9437,0.94325,0.94288,0.94256,0.9423,0.94207,0.94189,0.94174,0.94161,0.9415,0.94142,0.94135,0.94129,0.94124,0.9412,0.94117,0.94114,0.94112,0.9411,0.94109,0.94107,0.94106,0.94106,0.94105,0.94104,0.94104,0.94104,0.94103,0.94103,0.94103,0.94103,0.94103,0.94103,0.94103,0.94103,0.94103,0.94102,0.94102,0.94102,0.94102,0.94102,0.94102,0.94102,0.94102,0.94102
0.92397,0.92252,0.92123,0.92009,0.91909,0.91822,0.91745,0.91679,0.91621,0.91571,0.91528,0.91491,0.91459,0.91432,0.91408,0.91389,0.91372,0.91357,0.91345,0.91335,0.91326,0.91319,0.91313,0.91308,0.91303,0.913,0.91297,0.91294,0.91292,0.9129,0.91289,0.91288,0.91287,0.91286,0.91285,0.91285,0.91284,0.91284,0.91283,0.91283,0.91283,0.91283,0.91283,0.91283,0.91282,0.91282,0.91282,0.91282,0.91282,0.91282
0.90181,0.89991,0.8982,0.89667,0.8953,0.89408,0.89299,0.89203,0.89118,0.89043,0.88977,0.88918,0.88867,0.88823,0.88784,0.8875,0.88721,0.88695,0.88673,0.88654,0.88638,0.88623,0.88611,0.88601,0.88592,0.88584,0.88577,0.88572,0.88567,0.88563,0.88559,0.88556,0.88554,0.88551,0.8855,0.88548,0.88547,0.88546,0.88545,0.88544,0.88543,0.88543,0.88542,0.88542,0.88541,0.88541,0.88541,0.88541,0.88541,0.88541
0.88095,0.87863,0.87653,0.87461,0.87288,0.87131,0.86989,0.86862,0.86747,0.86645,0.86553,0.86471,0.86399,0.86334,0.86277,0.86226,0.86181,0.86142,0.86107,0.86076,0.8605,0.86026,0.86006,0.85988,0.85972,0.85959,0.85947,0.85937,0.85928,0.85921,0.85914,0.85908,0.85904,0.85899,0.85896,0.85893,0.8589,0.85888,0.85886,0.85884,0.85883,0.85882,0.85881,0.8588,0.85879,0.85879,0.85878,0.85878,0.85878,0.85878
0.86118,0.85847,0.85598,0.85369,0.8516,0.8497,0.84796,0.84638,0.84495,0.84365,0.84248,0.84142,0.84046,0.83961,0.83884,0.83815,0.83753,0.83698,0.83649,0.83605,0.83567,0.83532,0.83502,0.83475,0.83451,0.83431,0.83412,0.83396,0.83382,0.83369,0.83359,0.83349,0.83341,0.83334,0.83327,0.83322,0.83317,0.83313,0.8331,0.83307,0.83304,0.83302,0.833,0.83298,0.83297,0.83296,0.83295,0.83295,0.83295,0.83294
0.84252,0.83943,0.83658,0.83394,0.83151,0.82927,0.82722,0.82534,0.82361,0.82204,0.8206,0.81929,0.8181,0.81701,0.81603,0.81515,0.81435,0.81363,0.81298,0.81239,0.81187,0.8114,0.81098,0.8106,0.81027,0.80997,0.80971,0.80947,0.80926,0.80908,0.80891,0.80877,0.80864,0.80853,0.80844,0.80835,0.80827,0.80821,0.80815,0.8081,0.80806,0.80802,0.80799,0.80797,0.80795,0.80793,0.80792,0.80791,0.8079,0.8079
0.8248,0.82136,0.81815,0.81518,0.81242,0.80987,0.80751,0.80533,0.80332,0.80147,0.79977,0.79822,0.79679,0.79548,0.79429,0.7932,0.79221,0.79131,0.7905,0.78975,0.78908,0.78848,0.78793,0.78744,0.78699,0.78659,0.78624,0.78592,0.78563,0.78537,0.78515,0.78494,0.78476,0.7846,0.78446,0.78433,0.78422,0.78413,0.78404,0.78397,0.7839,0.78385,0.7838,0.78376,0.78373,0.7837,0.78368,0.78366,0.78366,0.78365
0.80802,0.80424,0.8007,0.7974,0.79433,0.79147,0.78882,0.78635,0.78407,0.78195,0.78,0.77819,0.77653,0.775,0.77359,0.77229,0.77111,0.77002,0.76903,0.76812,0.76729,0.76654,0.76586,0.76523,0.76467,0.76416,0.7637,0.76328,0.76291,0.76257,0.76227,0.76199,0.76175,0.76153,0.76134,0.76116,0.76101,0.76087,0.76075,0.76065,0.76055,0.76047,0.76041,0.76035,0.7603,0.76026,0.76023,0.76021,0.7602,0.76019
0.79207,0.78796,0.78411,0.7805,0.77713,0.77397,0.77103,0.76829,0.76574,0.76336,0.76116,0.75911,0.75721,0.75546,0.75383,0.75233,0.75095,0.74968,0.74851,0.74743,0.74645,0.74554,0.74471,0.74396,0.74327,0.74264,0.74207,0.74155,0.74107,0.74065,0.74026,0.73991,0.73959,0.73931,0.73905,0.73882,0.73862,0.73844,0.73828,0.73813,0.73801,0.7379,0.73781,0.73773,0.73766,0.73761,0.73757,0.73754,0.73752,0.73751
0.77694,0.77252,0.76837,0.76447,0.76081,0.75737,0.75416,0.75115,0.74833,0.7457,0.74325,0.74097,0.73884,0.73686,0.73502,0.73332,0.73174,0.73027,0.72892,0.72767,0.72652,0.72546,0.72448,0.72359,0.72276,0.72201,0.72132,0.72068,0.72011,0.71958,0.7191,0.71867,0.71827,0.71792,0.7176,0.71731,0.71705,0.71681,0.7166,0.71642,0.71626,0.71612,0.71599,0.71589,0.7158,0.71573,0.71567,0.71564,0.71561,0.7156
0.76254,0.75784,0.7534,0.74921,0.74528,0.74157,0.73809,0.73482,0.73175,0.72888,0.72618,0.72367,0.72131,0.71911,0.71707,0.71516,0.71338,0.71173,0.71019,0.70877,0.70745,0.70623,0.7051,0.70406,0.7031,0.70222,0.7014,0.70066,0.69997,0.69934,0.69877,0.69824,0.69777,0.69733,0.69694,0.69658,0.69626,0.69597,0.69571,0.69548,0.69528,0.6951,0.69494,0.69481,0.6947,0.69461,0.69454,0.69449,0.69446,0.69445
0.74883,0.74384,0.73913,0.73468,0.73047,0.72651,0.72277,0.71925,0.71594,0.71283,0.70991,0.70716,0.70459,0.70218,0.69993,0.69782,0.69585,0.69401,0.6923,0.6907,0.68922,0.68784,0.68656,0.68537,0.68427,0.68326,0.68232,0.68145,0.68066,0.67992,0.67925,0.67863,0.67807,0.67755,0.67708,0.67665,0.67626,0.67591,0.6756,0.67532,0.67507,0.67485,0.67466,0.6745,0.67436,0.67425,0.67416,0.6741,0.67407,0.67405
0.73573,0.73048,0.7255,0.7208,0.71634,0.71213,0.70815,0.70439,0.70085,0.69751,0.69437,0.69141,0.68862,0.68601,0.68356,0.68126,0.6791,0.67708,0.6752,0.67343,0.67179,0.67025,0.66882,0.66749,0.66626,0.66511,0.66405,0.66306,0.66215,0.66131,0.66053,0.65981,0.65916,0.65856,0.658,0.6575,0.65705,0.65663,0.65626,0.65592,0.65563,0.65536,0.65514,0.65494,0.65477,0.65464,0.65454,0.65446,0.65442,0.6544
0.72328,0.71778,0.71255,0.7076,0.7029,0.69845,0.69424,0.69025,0.68648,0.68292,0.67956,0.67639,0.6734,0.67059,0.66794,0.66545,0.66311,0.66091,0.65885,0.65692,0.65511,0.65342,0.65184,0.65036,0.64899,0.6477,0.64651,0.64541,0.64438,0.64343,0.64254,0.64173,0.64098,0.64029,0.63966,0.63908,0.63855,0.63807,0.63764,0.63725,0.6369,0.63659,0.63633,0.63609,0.6359,0.63574,0.63562,0.63553,0.63548,0.63546
0.71139,0.70565,0.70018,0.69499,0.69007,0.68539,0.68095,0.67674,0.67276,0.66898,0.66542,0.66204,0.65885,0.65585,0.65301,0.65033,0.64781,0.64544,0.64321,0.64111,0.63915,0.6373,0.63557,0.63396,0.63244,0.63103,0.62971,0.62848,0.62734,0.62628,0.62529,0.62438,0.62353,0.62276,0.62204,0.62138,0.62078,0.62024,0.61974,0.61929,0.61889,0.61854,0.61823,0.61796,0.61774,0.61756,0.61741,0.61731,0.61725,0.61723
0.70002,0.69404,0.68836,0.68294,0.67779,0.67289,0.66824,0.66382,0.65963,0.65565,0.65188,0.64832,0.64494,0.64174,0.63872,0.63587,0.63318,0.63064,0.62824,0.62599,0.62387,0.62188,0.62,0.61825,0.6166,0.61506,0.61361,0.61227,0.61101,0.60984,0.60875,0.60774,0.6068,0.60593,0.60513,0.6044,0.60372,0.60311,0.60255,0.60204,0.60159,0.60119,0.60084,0.60053,0.60028,0.60007,0.59991,0.59979,0.59972,0.59969
0.68916,0.68296,0.67705,0.67142,0.66606,0.66095,0.65609,0.65147,0.64708,0.64291,0.63895,0.63519,0.63163,0.62826,0.62506,0.62204,0.61918,0.61647,0.61392,0.61151,0.60924,0.6071,0.60509,0.6032,0.60142,0.59975,0.59819,0.59672,0.59535,0.59407,0.59288,0.59177,0.59074,0.58978,0.5889,0.58809,0.58734,0.58665,0.58603,0.58547,0.58496,0.58452,0.58412,0.58378,0.58349,0.58326,0.58307,0.58294,0.58286,0.58284
0.6788,0.67239,0.66627,0.66044,0.65487,0.64956,0.64451,0.63969,0.63511,0.63075,0.6266,0.62266,0.61892,0.61537,0.612,0.60881,0.60579,0.60293,0.60022,0.59766,0.59525,0.59296,0.59081,0.58879,0.58688,0.58508,0.5834,0.58182,0.58034,0.57895,0.57765,0.57645,0.57532,0.57428,0.57331,0.57242,0.5716,0.57085,0.57016,0.56954,0.56898,0.56849,0.56805,0.56767,0.56735,0.56709,0.56689,0.56674,0.56665,0.56662
0.66888,0.66228,0.65596,0.64993,0.64416,0.63866,0.63342,0.62841,0.62365,0.61911,0.61478,0.61067,0.60676,0.60304,0.5995,0.59615,0.59297,0.58996,0.5871,0.58439,0.58183,0.57941,0.57713,0.57497,0.57294,0.57102,0.56922,0.56753,0.56593,0.56444,0.56305,0.56175,0.56053,0.5594,0.55835,0.55739,0.55649,0.55567,0.55493,0.55425,0.55364,0.5531,0.55262,0.5522,0.55185,0.55157,0.55134,0.55118,0.55108,0.55105
