1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.98604,0.98591,0.9858,0.98571,0.98562,0.98555,0.9855,0.98545,0.9854,0.98537,0.98534,0.98531,0.98529,0.98527,0.98526,0.98525,0.98524,0.98523,0.98522,0.98521,0.98521,0.9852,0.9852,0.9852,0.98519,0.98519,0.98519,0.98519,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98518,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517,0.98517
0.97324,0.97298,0.97275,0.97255,0.97236,0.9722,0.97205,0.97192,0.9718,0.9717,0.9716,0.97152,0.97145,0.97138,0.97133,0.97128,0.97123,0.97119,0.97116,0.97113,0.9711,0.97107,0.97105,0.97103,0.97102,0.971,0.97099,0.97098,0.97097,0.97096,0.97095,0.97095,0.97094,0.97094,0.97093,0.97093,0.97092,0.97092,0.97092,0.97091,0.97091,0.97091,0.97091,0.97091,0.97091,0.97091,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709,0.9709
0.96112,0.96075,0.9604,0.96009,0.9598,0.95954,0.9593,0.95908,0.95888,0.9587,0.95853,0.95839,0.95825,0.95813,0.95802,0.95792,0.95783,0.95775,0.95768,0.95761,0.95755,0.9575,0.95745,0.95741,0.95737,0.95733,0.9573,0.95727,0.95725,0.95722,0.9572,0.95719,0.95717,0.95715,0.95714,0.95713,0.95712,0.95711,0.9571,0.95709,0.95709,0.95708,0.95708,0.95707,0.95707,0.95706,0.95706,0.95706,0.95705,0.95705,0.95705,0.95705,0.95705,0.95705,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95704,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703,0.95703
0.94952,0.94903,0.94857,0.94815,0.94776,0.9474,0.94707,0.94676,0.94648,0.94622,0.94598,0.94576,0.94556,0.94537,0.9452,0.94505,0.94491,0.94478,0.94466,0.94455,0.94445,0.94436,0.94428,0.94421,0.94414,0.94408,0.94402,0.94397,0.94393,0.94389,0.94385,0.94381,0.94378,0.94375,0.94373,0.94371,0.94369,0.94367,0.94365,0.94364,0.94362,0.94361,0.9436,0.94359,0.94358,0.94357,0.94356,0.94356,0.94355,0.94355,0.94354,0.94354,0.94353,0.94353,0.94353,0.94352,0.94352,0.94352,0.94352,0.94351,0.94351,0.94351,0.94351,0.94351,0.94351,0.94351,0.94351,0.94351,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435,0.9435
0.93839,0.93779,0.93723,0.9367,0.93621,0.93576,0.93533,0.93494,0.93457,0.93423,0.93391,0.93362,0.93335,0.93309,0.93286,0.93265,0.93245,0.93227,0.9321,0.93194,0.9318,0.93167,0.93155,0.93144,0.93134,0.93124,0.93116,0.93108,0.93101,0.93094,0.93088,0.93083,0.93078,0.93073,0.93069,0.93065,0.93062,0.93059,0.93056,0.93053,0.93051,0.93049,0.93047,0.93045,0.93044,0.93042,0.93041,0.9304,0.93039,0.93038,0.93037,0.93036,0.93035,0.93035,0.93034,0.93034,0.93033,0.93033,0.93032,0.93032,0.93032,0.93031,0.93031,0.93031,0.93031,0.9303,0.9303,0.9303,0.9303,0.9303,0.9303,0.9303,0.9303,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029,0.93029
0.92771,0.927,0.92634,0.92571,0.92513,0.92458,0.92406,0.92358,0.92313,0.92271,0.92232,0.92195,0.92161,0.92129,0.92099,0.92072,0.92046,0.92022,0.92,0.9198,0.91961,0.91944,0.91927,0.91912,0.91899,0.91886,0.91874,0.91863,0.91853,0.91844,0.91835,0.91827,0.9182,0.91814,0.91808,0.91802,0.91797,0.91792,0.91788,0.91784,0.9178,0.91777,0.91774,0.91771,0.91769,0.91766,0.91764,0.91762,0.9176,0.91759,0.91757,0.91756,0.91755,0.91754,0.91753,0.91752,0.91751,0.9175,0.91749,0.91749,0.91748,0.91747,0.91747,0.91747,0.91746,0.91746,0.91745,0.91745,0.91745,0.91745,0.91744,0.91744,0.91744,0.91744,0.91744,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742,0.91742
0.91749,0.91668,0.91591,0.91519,0.91451,0.91387,0.91327,0.9127,0.91217,0.91166,0.91119,0.91075,0.91034,0.90995,0.90959,0.90925,0.90894,0.90864,0.90837,0.90811,0.90787,0.90765,0.90744,0.90725,0.90707,0.9069,0.90674,0.9066,0.90647,0.90634,0.90623,0.90612,0.90603,0.90594,0.90585,0.90577,0.9057,0.90564,0.90557,0.90552,0.90547,0.90542,0.90537,0.90533,0.9053,0.90526,0.90523,0.9052,0.90518,0.90515,0.90513,0.90511,0.90509,0.90507,0.90505,0.90504,0.90503,0.90501,0.905,0.90499,0.90498,0.90497,0.90497,0.90496,0.90495,0.90495,0.90494,0.90494,0.90493,0.90493,0.90492,0.90492,0.90492,0.90491,0.90491,0.90491,0.90491,0.9049,0.9049,0.9049,0.9049,0.9049,0.9049,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489,0.90489
0.90772,0.90681,0.90595,0.90514,0.90436,0.90363,0.90294,0.90229,0.90168,0.90109,0.90055,0.90003,0.89954,0.89909,0.89866,0.89825,0.89787,0.89752,0.89718,0.89687,0.89657,0.8963,0.89604,0.8958,0.89558,0.89537,0.89517,0.89499,0.89482,0.89466,0.89451,0.89437,0.89425,0.89413,0.89402,0.89391,0.89382,0.89373,0.89365,0.89357,0.8935,0.89344,0.89338,0.89332,0.89327,0.89322,0.89318,0.89314,0.8931,0.89307,0.89303,0.893,0.89298,0.89295,0.89293,0.89291,0.89289,0.89287,0.89285,0.89284,0.89282,0.89281,0.8928,0.89279,0.89278,0.89277,0.89276,0.89275,0.89275,0.89274,0.89273,0.89273,0.89272,0.89272,0.89271,0.89271,0.89271,0.8927,0.8927,0.8927,0.8927,0.89269,0.89269,0.89269,0.89269,0.89269,0.89269,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268,0.89268
0.8983,0.8973,0.89634,0.89544,0.89458,0.89376,0.89299,0.89225,0.89156,0.8909,0.89027,0.88968,0.88913,0.8886,0.8881,0.88763,0.88719,0.88677,0.88638,0.88601,0.88566,0.88534,0.88503,0.88474,0.88447,0.88422,0.88398,0.88376,0.88355,0.88335,0.88317,0.883,0.88284,0.88269,0.88255,0.88242,0.8823,0.88219,0.88208,0.88199,0.8819,0.88181,0.88173,0.88166,0.88159,0.88153,0.88147,0.88142,0.88137,0.88132,0.88128,0.88124,0.8812,0.88116,0.88113,0.8811,0.88108,0.88105,0.88103,0.88101,0.88099,0.88097,0.88095,0.88094,0.88092,0.88091,0.8809,0.88088,0.88087,0.88086,0.88086,0.88085,0.88084,0.88083,0.88083,0.88082,0.88082,0.88081,0.88081,0.8808,0.8808,0.8808,0.88079,0.88079,0.88079,0.88078,0.88078,0.88078,0.88078,0.88078,0.88078,0.88078,0.88077,0.88077,0.88077,0.88077,0.88077,0.88077,0.88077,0.88077
