1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.97255,0.97205,0.97166,0.97136,0.97112,0.97094,0.9708,0.9707,0.97062,0.97056,0.97051,0.97048,0.97046,0.97044,0.97042,0.97041,0.9704,0.9704,0.97039,0.97039,0.97039,0.97039,0.97039,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038,0.97038
0.94821,0.94723,0.9464,0.94569,0.9451,0.9446,0.94418,0.94384,0.94356,0.94333,0.94314,0.94299,0.94286,0.94277,0.94269,0.94262,0.94257,0.94253,0.9425,0.94248,0.94246,0.94244,0.94243,0.94242,0.94242,0.94241,0.94241,0.9424,0.9424,0.9424,0.9424,0.9424,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239,0.94239
0.92619,0.92477,0.92353,0.92243,0.92148,0.92065,0.91992,0.9193,0.91877,0.91831,0.91792,0.91759,0.91731,0.91707,0.91688,0.91671,0.91657,0.91646,0.91637,0.91629,0.91623,0.91617,0.91613,0.9161,0.91607,0.91605,0.91603,0.91601,0.916,0.91599,0.91598,0.91598,0.91597,0.91597,0.91597,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596,0.91596
0.90599,0.90418,0.90255,0.90109,0.89979,0.89863,0.89761,0.8967,0.89591,0.89521,0.8946,0.89407,0.8936,0.8932,0.89286,0.89256,0.89231,0.89209,0.8919,0.89175,0.89161,0.8915,0.8914,0.89132,0.89126,0.8912,0.89115,0.89111,0.89108,0.89105,0.89103,0.89101,0.89099,0.89098,0.89097,0.89096,0.89095,0.89095,0.89094,0.89094,0.89093,0.89093,0.89093,0.89093,0.89093,0.89092,0.89092,0.89092,0.89092,0.89092
0.88741,0.88522,0.88324,0.88144,0.87981,0.87835,0.87703,0.87585,0.87479,0.87385,0.87301,0.87227,0.87161,0.87103,0.87052,0.87007,0.86968,0.86933,0.86903,0.86877,0.86855,0.86835,0.86818,0.86804,0.86791,0.86781,0.86771,0.86764,0.86757,0.86751,0.86746,0.86742,0.86738,0.86735,0.86733,0.86731,0.86729,0.86727,0.86726,0.86725,0.86724,0.86723,0.86722,0.86722,0.86722,0.86721,0.86721,0.86721,0.86721,0.86721
0.87033,0.8678,0.86548,0.86336,0.86143,0.85966,0.85806,0.85661,0.85529,0.85411,0.85304,0.85208,0.85121,0.85044,0.84975,0.84914,0.84859,0.84811,0.84768,0.8473,0.84696,0.84667,0.84641,0.84618,0.84598,0.84581,0.84566,0.84553,0.84541,0.84531,0.84523,0.84515,0.84509,0.84504,0.84499,0.84495,0.84491,0.84488,0.84486,0.84483,0.84482,0.8448,0.84479,0.84478,0.84477,0.84476,0.84476,0.84475,0.84475,0.84475
0.85452,0.85167,0.84904,0.84662,0.8444,0.84235,0.84048,0.83877,0.8372,0.83578,0.83448,0.8333,0.83224,0.83127,0.8304,0.82961,0.82891,0.82827,0.8277,0.82719,0.82674,0.82633,0.82597,0.82565,0.82537,0.82512,0.8249,0.8247,0.82453,0.82438,0.82424,0.82413,0.82403,0.82394,0.82386,0.82379,0.82373,0.82368,0.82364,0.8236,0.82357,0.82354,0.82352,0.8235,0.82348,0.82347,0.82346,0.82345,0.82345,0.82345
0.8399,0.83675,0.83383,0.83113,0.82863,0.82632,0.82419,0.82223,0.82042,0.81877,0.81725,0.81586,0.81459,0.81343,0.81237,0.81141,0.81054,0.80975,0.80903,0.80839,0.8078,0.80728,0.80681,0.80638,0.806,0.80566,0.80536,0.80509,0.80485,0.80464,0.80445,0.80428,0.80413,0.804,0.80389,0.80379,0.8037,0.80362,0.80355,0.80349,0.80344,0.8034,0.80336,0.80333,0.80331,0.80329,0.80327,0.80326,0.80325,0.80325
0.82628,0.82286,0.81967,0.8167,0.81394,0.81138,0.80901,0.80681,0.80478,0.8029,0.80117,0.79957,0.7981,0.79675,0.79552,0.79438,0.79335,0.7924,0.79154,0.79075,0.79004,0.78939,0.7888,0.78827,0.78779,0.78735,0.78696,0.78661,0.78629,0.78601,0.78576,0.78553,0.78533,0.78515,0.78499,0.78485,0.78472,0.78461,0.78452,0.78443,0.78436,0.78429,0.78424,0.78419,0.78415,0.78412,0.7841,0.78408,0.78407,0.78407
0.8136,0.80992,0.80648,0.80326,0.80026,0.79747,0.79486,0.79244,0.79019,0.78809,0.78616,0.78436,0.7827,0.78117,0.77976,0.77845,0.77725,0.77615,0.77514,0.77421,0.77336,0.77259,0.77188,0.77123,0.77065,0.77011,0.76963,0.76919,0.76879,0.76843,0.76811,0.76782,0.76756,0.76732,0.76711,0.76692,0.76676,0.76661,0.76648,0.76636,0.76626,0.76617,0.7661,0.76603,0.76598,0.76594,0.7659,0.76588,0.76587,0.76586
0.80175,0.79783,0.79415,0.7907,0.78748,0.78445,0.78163,0.77899,0.77653,0.77424,0.77211,0.77012,0.76828,0.76657,0.76498,0.76351,0.76215,0.7609,0.75974,0.75867,0.75769,0.75679,0.75596,0.7552,0.7545,0.75387,0.75328,0.75275,0.75227,0.75183,0.75143,0.75107,0.75075,0.75045,0.75019,0.74995,0.74973,0.74954,0.74937,0.74922,0.74909,0.74897,0.74887,0.74879,0.74872,0.74866,0.74862,0.74859,0.74857,0.74856
0.79072,0.78657,0.78268,0.77901,0.77557,0.77234,0.76931,0.76647,0.76381,0.76132,0.759,0.75683,0.75481,0.75292,0.75117,0.74954,0.74802,0.74662,0.74531,0.7441,0.74299,0.74196,0.74101,0.74013,0.73932,0.73858,0.7379,0.73727,0.7367,0.73618,0.7357,0.73527,0.73487,0.73451,0.73419,0.73389,0.73363,0.73339,0.73318,0.73299,0.73282,0.73268,0.73255,0.73244,0.73235,0.73228,0.73222,0.73218,0.73216,0.73215
0.78037,0.77602,0.77191,0.76804,0.7644,0.76097,0.75774,0.75471,0.75186,0.74919,0.74669,0.74434,0.74215,0.7401,0.73818,0.73639,0.73472,0.73317,0.73172,0.73038,0.72913,0.72797,0.7269,0.72591,0.72499,0.72414,0.72336,0.72264,0.72198,0.72137,0.72081,0.7203,0.71983,0.71941,0.71902,0.71867,0.71835,0.71806,0.71781,0.71758,0.71737,0.7172,0.71704,0.71691,0.7168,0.71671,0.71664,0.71659,0.71656,0.71655
0.77064,0.76609,0.76179,0.75772,0.75389,0.75027,0.74686,0.74364,0.74062,0.73777,0.7351,0.73258,0.73023,0.72801,0.72594,0.724,0.72219,0.72049,0.71891,0.71743,0.71606,0.71478,0.71359,0.71248,0.71145,0.7105,0.70962,0.7088,0.70805,0.70735,0.70671,0.70612,0.70559,0.70509,0.70464,0.70423,0.70386,0.70352,0.70322,0.70294,0.7027,0.70249,0.7023,0.70215,0.70201,0.7019,0.70182,0.70176,0.70172,0.70171
0.76148,0.75674,0.75226,0.74801,0.74399,0.7402,0.73661,0.73322,0.73003,0.72702,0.72418,0.72151,0.71899,0.71663,0.71441,0.71232,0.71037,0.70854,0.70682,0.70522,0.70371,0.70231,0.70101,0.69979,0.69865,0.6976,0.69662,0.69571,0.69486,0.69408,0.69336,0.6927,0.69208,0.69152,0.69101,0.69053,0.6901,0.68972,0.68936,0.68905,0.68877,0.68852,0.6883,0.68811,0.68795,0.68783,0.68773,0.68766,0.68761,0.6876
0.75289,0.74798,0.74332,0.7389,0.73471,0.73075,0.72699,0.72344,0.72009,0.71691,0.71392,0.71109,0.70843,0.70592,0.70355,0.70133,0.69924,0.69727,0.69543,0.6937,0.69207,0.69055,0.68913,0.6878,0.68656,0.68541,0.68433,0.68332,0.68239,0.68152,0.68072,0.67998,0.67929,0.67866,0.67808,0.67755,0.67706,0.67662,0.67622,0.67586,0.67553,0.67525,0.675,0.67478,0.6746,0.67445,0.67434,0.67426,0.67421,0.67419
0.74477,0.73969,0.73487,0.73029,0.72594,0.72181,0.7179,0.71419,0.71068,0.70736,0.70422,0.70125,0.69844,0.69579,0.69328,0.69093,0.6887,0.68661,0.68464,0.68279,0.68105,0.67941,0.67788,0.67645,0.6751,0.67385,0.67267,0.67158,0.67056,0.66961,0.66872,0.6679,0.66714,0.66644,0.6658,0.6652,0.66466,0.66417,0.66372,0.66331,0.66295,0.66263,0.66234,0.6621,0.66189,0.66173,0.6616,0.6615,0.66144,0.66143
