0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.1653,0.17119,0.17629,0.18068,0.18443,0.18761,0.19031,0.19257,0.19445,0.19602,0.1973,0.19835,0.19921,0.1999,0.20045,0.20088,0.20123,0.2015,0.2017,0.20187,0.20199,0.20208,0.20215,0.2022,0.20224,0.20227,0.20229,0.20231,0.20232,0.20233,0.20233,0.20234,0.20234,0.20234,0.20234,0.20234,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235,0.20235
0.27895,0.28941,0.2989,0.3075,0.31527,0.32226,0.32854,0.33416,0.33918,0.34364,0.3476,0.3511,0.35419,0.35689,0.35926,0.36133,0.36313,0.36468,0.36603,0.36718,0.36817,0.36901,0.36973,0.37034,0.37085,0.37128,0.37164,0.37193,0.37218,0.37239,0.37256,0.3727,0.37281,0.3729,0.37298,0.37304,0.37309,0.37313,0.37316,0.37318,0.3732,0.37322,0.37323,0.37324,0.37325,0.37326,0.37326,0.37326,0.37326,0.37326
0.36809,0.38215,0.39519,0.40724,0.41837,0.42863,0.43807,0.44673,0.45467,0.46193,0.46856,0.4746,0.48009,0.48507,0.48958,0.49366,0.49733,0.50063,0.5036,0.50625,0.50863,0.51074,0.51262,0.51429,0.51577,0.51707,0.51822,0.51923,0.52011,0.52088,0.52155,0.52214,0.52264,0.52308,0.52346,0.52378,0.52406,0.5243,0.5245,0.52467,0.52482,0.52494,0.52504,0.52512,0.52519,0.52524,0.52528,0.52531,0.52533,0.52533
0.43966,0.45664,0.47256,0.48746,0.50139,0.51439,0.52652,0.53782,0.54833,0.55808,0.56714,0.57552,0.58327,0.59043,0.59703,0.60311,0.60869,0.61382,0.61852,0.62282,0.62674,0.63032,0.63358,0.63654,0.63923,0.64166,0.64386,0.64585,0.64764,0.64924,0.65068,0.65197,0.65313,0.65415,0.65507,0.65588,0.65659,0.65722,0.65778,0.65826,0.65868,0.65905,0.65936,0.65962,0.65984,0.66001,0.66015,0.66024,0.6603,0.66032
0.49812,0.51749,0.53577,0.55303,0.56929,0.58461,0.59902,0.61256,0.62527,0.6372,0.64837,0.65883,0.66861,0.67774,0.68625,0.69419,0.70157,0.70844,0.71481,0.72072,0.72619,0.73125,0.73592,0.74023,0.7442,0.74786,0.75121,0.75429,0.75711,0.75969,0.76204,0.76419,0.76614,0.76791,0.76951,0.77096,0.77226,0.77343,0.77448,0.77541,0.77624,0.77696,0.77759,0.77812,0.77858,0.77894,0.77923,0.77943,0.77956,0.7796
0.54652,0.56786,0.58812,0.60734,0.62556,0.64282,0.65916,0.67462,0.68922,0.70301,0.71602,0.72829,0.73984,0.75072,0.76094,0.77054,0.77955,0.788,0.79592,0.80332,0.81024,0.81671,0.82274,0.82836,0.83359,0.83845,0.84296,0.84715,0.85103,0.85462,0.85793,0.86098,0.86379,0.86637,0.86874,0.8709,0.87287,0.87466,0.87628,0.87773,0.87903,0.88019,0.88119,0.88206,0.8828,0.8834,0.88388,0.88422,0.88442,0.88449
0.58694,0.60993,0.63185,0.65273,0.6726,0.69151,0.70949,0.72658,0.74281,0.75821,0.77281,0.78665,0.79976,0.81216,0.82389,0.83498,0.84544,0.85532,0.86462,0.87339,0.88164,0.8894,0.89669,0.90353,0.90995,0.91596,0.92158,0.92683,0.93174,0.93631,0.94057,0.94452,0.94819,0.95159,0.95472,0.95761,0.96027,0.9627,0.96491,0.96691,0.96871,0.97031,0.97173,0.97295,0.97399,0.97485,0.97552,0.97601,0.9763,0.9764
0.62089,0.64527,0.66858,0.69086,0.71213,0.73245,0.75183,0.77031,0.78793,0.80472,0.8207,0.83591,0.85037,0.86412,0.87717,0.88957,0.90132,0.91247,0.92303,0.93302,0.94248,0.95142,0.95986,0.96782,0.97533,0.98241,0.98906,0.99532,1.0012,1.0067,1.0118,1.0167,1.0212,1.0253,1.0292,1.0328,1.0362,1.0392,1.042,1.0446,1.0469,1.0489,1.0507,1.0523,1.0537,1.0548,1.0556,1.0563,1.0567,1.0568
0.64971,0.67528,0.69978,0.72325,0.74572,0.76724,0.78782,0.80751,0.82633,0.84431,0.86149,0.87788,0.89353,0.90845,0.92267,0.93621,0.94911,0.96138,0.97305,0.98414,0.99467,1.0047,1.0141,1.0231,1.0316,1.0397,1.0473,1.0544,1.0612,1.0676,1.0735,1.0792,1.0844,1.0893,1.0939,1.0982,1.1022,1.1058,1.1092,1.1122,1.115,1.1175,1.1197,1.1216,1.1232,1.1246,1.1257,1.1264,1.1269,1.1271
