0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.094329,0.095945,0.097401,0.098707,0.099877,0.10092,0.10185,0.10267,0.1034,0.10404,0.10461,0.1051,0.10553,0.10591,0.10623,0.10651,0.10675,0.10696,0.10714,0.10729,0.10742,0.10753,0.10762,0.1077,0.10776,0.10782,0.10786,0.1079,0.10793,0.10796,0.10798,0.10799,0.10801,0.10802,0.10803,0.10804,0.10804,0.10805,0.10805,0.10806,0.10806,0.10806,0.10806,0.10806,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807,0.10807
0.16392,0.16693,0.16972,0.17233,0.17474,0.17699,0.17907,0.18099,0.18277,0.1844,0.18591,0.1873,0.18857,0.18974,0.19081,0.19179,0.19268,0.19349,0.19422,0.19489,0.1955,0.19605,0.19654,0.19698,0.19739,0.19774,0.19807,0.19836,0.19861,0.19884,0.19905,0.19923,0.19939,0.19953,0.19966,0.19977,0.19986,0.19995,0.20003,0.20009,0.20015,0.2002,0.20024,0.20028,0.20031,0.20034,0.20037,0.20039,0.20041,0.20042,0.20044,0.20045,0.20046,0.20047,0.20048,0.20048,0.20049,0.20049,0.2005,0.2005,0.2005,0.20051,0.20051,0.20051,0.20051,0.20051,0.20051,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052,0.20052
0.22405,0.22825,0.23223,0.23598,0.23953,0.24287,0.24602,0.24899,0.25178,0.25439,0.25685,0.25916,0.26131,0.26333,0.26522,0.26698,0.26863,0.27016,0.27158,0.27291,0.27414,0.27528,0.27634,0.27732,0.27822,0.27906,0.27983,0.28054,0.28119,0.2818,0.28235,0.28285,0.28332,0.28374,0.28413,0.28448,0.2848,0.28509,0.28536,0.2856,0.28582,0.28602,0.2862,0.28636,0.2865,0.28664,0.28675,0.28686,0.28696,0.28704,0.28712,0.28719,0.28725,0.2873,0.28735,0.28739,0.28743,0.28747,0.2875,0.28752,0.28755,0.28757,0.28759,0.2876,0.28762,0.28763,0.28764,0.28765,0.28766,0.28767,0.28768,0.28768,0.28769,0.28769,0.2877,0.2877,0.2877,0.2877,0.28771,0.28771,0.28771,0.28771,0.28771,0.28771,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772,0.28772
0.27689,0.28215,0.28717,0.29196,0.29652,0.30085,0.30498,0.3089,0.31263,0.31616,0.31951,0.32269,0.3257,0.32855,0.33124,0.33379,0.33619,0.33846,0.34059,0.34261,0.3445,0.34628,0.34796,0.34953,0.35101,0.35239,0.35368,0.3549,0.35603,0.35709,0.35808,0.359,0.35986,0.36066,0.36141,0.3621,0.36274,0.36334,0.36389,0.3644,0.36488,0.36531,0.36572,0.36609,0.36644,0.36675,0.36704,0.36731,0.36756,0.36778,0.36799,0.36818,0.36835,0.36851,0.36866,0.36879,0.36891,0.36902,0.36912,0.36921,0.36929,0.36936,0.36943,0.36949,0.36955,0.3696,0.36964,0.36968,0.36972,0.36975,0.36978,0.36981,0.36983,0.36985,0.36987,0.36989,0.3699,0.36992,0.36993,0.36994,0.36995,0.36996,0.36997,0.36997,0.36998,0.36998,0.36999,0.36999,0.37,0.37,0.37,0.37,0.37001,0.37001,0.37001,0.37001,0.37001,0.37001,0.37001,0.37001
0.32371,0.32992,0.33587,0.34158,0.34705,0.35228,0.3573,0.36209,0.36668,0.37106,0.37525,0.37924,0.38305,0.38668,0.39015,0.39344,0.39658,0.39957,0.4024,0.4051,0.40766,0.41009,0.41239,0.41457,0.41664,0.4186,0.42045,0.4222,0.42385,0.42541,0.42688,0.42827,0.42957,0.4308,0.43196,0.43305,0.43407,0.43503,0.43594,0.43678,0.43757,0.43831,0.43901,0.43965,0.44026,0.44082,0.44135,0.44184,0.4423,0.44272,0.44312,0.44349,0.44383,0.44415,0.44444,0.44471,0.44496,0.44519,0.44541,0.44561,0.44579,0.44596,0.44611,0.44626,0.44639,0.44651,0.44662,0.44672,0.44681,0.4469,0.44698,0.44705,0.44711,0.44717,0.44723,0.44728,0.44732,0.44736,0.4474,0.44743,0.44746,0.44749,0.44752,0.44754,0.44756,0.44758,0.44759,0.44761,0.44762,0.44763,0.44764,0.44765,0.44766,0.44767,0.44767,0.44768,0.44768,0.44768,0.44768,0.44768
0.36553,0.37257,0.37936,0.3859,0.39219,0.39824,0.40406,0.40965,0.41502,0.42018,0.42513,0.42988,0.43444,0.4388,0.44299,0.44699,0.45083,0.45449,0.458,0.46135,0.46455,0.46761,0.47053,0.47331,0.47596,0.47849,0.4809,0.48319,0.48537,0.48744,0.48941,0.49128,0.49305,0.49474,0.49633,0.49785,0.49928,0.50064,0.50192,0.50314,0.50428,0.50537,0.50639,0.50735,0.50826,0.50912,0.50992,0.51068,0.5114,0.51207,0.5127,0.51329,0.51384,0.51436,0.51485,0.5153,0.51573,0.51613,0.5165,0.51685,0.51717,0.51747,0.51776,0.51802,0.51826,0.51849,0.5187,0.5189,0.51908,0.51925,0.5194,0.51955,0.51968,0.5198,0.51992,0.52002,0.52012,0.52021,0.52029,0.52037,0.52044,0.5205,0.52056,0.52061,0.52066,0.52071,0.52075,0.52078,0.52082,0.52084,0.52087,0.52089,0.52091,0.52093,0.52094,0.52096,0.52097,0.52097,0.52098,0.52098
0.40309,0.41089,0.41843,0.42572,0.43275,0.43954,0.44609,0.45241,0.4585,0.46437,0.47002,0.47547,0.48071,0.48575,0.4906,0.49527,0.49975,0.50406,0.5082,0.51217,0.51598,0.51964,0.52314,0.5265,0.52972,0.5328,0.53575,0.53857,0.54127,0.54384,0.54631,0.54866,0.55091,0.55305,0.55509,0.55704,0.55889,0.56066,0.56234,0.56394,0.56547,0.56691,0.56829,0.56959,0.57083,0.572,0.57312,0.57417,0.57517,0.57612,0.57701,0.57786,0.57866,0.57942,0.58013,0.5808,0.58144,0.58204,0.5826,0.58313,0.58363,0.5841,0.58454,0.58496,0.58535,0.58571,0.58605,0.58637,0.58668,0.58696,0.58722,0.58747,0.58769,0.58791,0.58811,0.58829,0.58847,0.58863,0.58878,0.58892,0.58904,0.58916,0.58927,0.58937,0.58947,0.58955,0.58963,0.5897,0.58976,0.58982,0.58987,0.58992,0.58996,0.58999,0.59002,0.59005,0.59007,0.59008,0.59009,0.59009
0.43695,0.44544,0.45366,0.46162,0.46933,0.47679,0.484,0.49098,0.49773,0.50425,0.51054,0.51663,0.5225,0.52818,0.53365,0.53893,0.54402,0.54892,0.55365,0.5582,0.56259,0.56681,0.57087,0.57478,0.57853,0.58215,0.58561,0.58895,0.59215,0.59522,0.59816,0.60099,0.6037,0.60629,0.60878,0.61116,0.61344,0.61562,0.6177,0.61969,0.6216,0.62342,0.62515,0.62681,0.62839,0.6299,0.63134,0.63271,0.63401,0.63525,0.63643,0.63755,0.63862,0.63964,0.6406,0.64151,0.64238,0.6432,0.64398,0.64472,0.64542,0.64609,0.64671,0.6473,0.64786,0.64839,0.64889,0.64936,0.64981,0.65023,0.65062,0.65099,0.65134,0.65167,0.65197,0.65226,0.65253,0.65278,0.65302,0.65324,0.65345,0.65364,0.65382,0.65398,0.65413,0.65427,0.6544,0.65452,0.65463,0.65473,0.65481,0.65489,0.65496,0.65502,0.65507,0.65511,0.65514,0.65516,0.65518,0.65518
0.46761,0.47671,0.48555,0.49413,0.50245,0.51052,0.51834,0.52592,0.53327,0.54038,0.54727,0.55395,0.5604,0.56665,0.5727,0.57854,0.5842,0.58966,0.59494,0.60003,0.60496,0.60971,0.61429,0.61872,0.62298,0.6271,0.63106,0.63488,0.63856,0.6421,0.64551,0.64879,0.65195,0.65498,0.6579,0.6607,0.6634,0.66598,0.66846,0.67085,0.67313,0.67532,0.67742,0.67943,0.68136,0.68321,0.68497,0.68666,0.68828,0.68983,0.6913,0.69271,0.69406,0.69535,0.69658,0.69775,0.69886,0.69992,0.70094,0.7019,0.70282,0.70369,0.70452,0.70531,0.70606,0.70677,0.70745,0.70809,0.7087,0.70927,0.70981,0.71033,0.71082,0.71127,0.71171,0.71212,0.7125,0.71286,0.7132,0.71352,0.71382,0.7141,0.71436,0.71461,0.71483,0.71504,0.71524,0.71541,0.71557,0.71572,0.71585,0.71597,0.71608,0.71617,0.71624,0.71631,0.71635,0.71639,0.71641,0.71642
