6.0972,5.941,5.7909,5.6466,5.5079,5.3746,5.2466,5.1236,5.0056,4.8922,4.7834,4.6789,4.5787,4.4826,4.3904,4.302,4.2174,4.1362,4.0585,3.9842,3.913,3.845,3.7799,3.7178,3.6586,3.602,3.5482,3.4969,3.4481,3.4018,3.358,3.3164,3.2772,3.2402,3.2054,3.1728,3.1424,3.1142,3.088,3.064,3.0421,3.0223,3.0047,2.9893,2.9761,2.9651,2.9565,2.9502,2.9464,2.9451
6.0649,5.9074,5.7559,5.6102,5.4701,5.3355,5.2061,5.0817,4.9622,4.8474,4.7372,4.6313,4.5296,4.4321,4.3385,4.2487,4.1626,4.08,4.0009,3.9251,3.8526,3.7831,3.7167,3.6533,3.5927,3.5348,3.4797,3.4271,3.3771,3.3296,3.2845,3.2419,3.2015,3.1634,3.1276,3.0941,3.0627,3.0336,3.0066,2.9818,2.9592,2.9387,2.9205,2.9046,2.8909,2.8796,2.8706,2.8641,2.8601,2.8588
6.038,5.8794,5.7268,5.5799,5.4387,5.303,5.1724,5.0469,4.9262,4.8102,4.6988,4.5917,4.4889,4.3901,4.2953,4.2043,4.117,4.0333,3.953,3.876,3.8023,3.7317,3.6642,3.5996,3.5378,3.4789,3.4226,3.369,3.318,3.2695,3.2234,3.1798,3.1385,3.0995,3.0629,3.0285,2.9963,2.9664,2.9387,2.9133,2.89,2.8691,2.8504,2.834,2.8199,2.8082,2.799,2.7924,2.7883,2.7869
6.016,5.8565,5.7029,5.5552,5.4131,5.2763,5.1448,5.0183,4.8967,4.7798,4.6673,4.5593,4.4555,4.3557,4.26,4.168,4.0797,3.995,3.9137,3.8358,3.7611,3.6895,3.6211,3.5555,3.4929,3.433,3.3758,3.3214,3.2695,3.2201,3.1732,3.1288,3.0867,3.047,3.0096,2.9745,2.9417,2.9112,2.8829,2.8569,2.8332,2.8118,2.7926,2.7759,2.7615,2.7496,2.7402,2.7333,2.7291,2.7277
5.9976,5.8373,5.683,5.5345,5.3916,5.254,5.1217,4.9944,4.872,4.7542,4.641,4.5321,4.4275,4.3269,4.2303,4.1375,4.0484,3.9629,3.8808,3.8021,3.7266,3.6542,3.5849,3.5186,3.4552,3.3945,3.3367,3.2814,3.2288,3.1787,3.1312,3.086,3.0433,3.003,2.965,2.9294,2.896,2.865,2.8362,2.8097,2.7856,2.7638,2.7443,2.7272,2.7126,2.7004,2.6908,2.6839,2.6796,2.6782
5.9825,5.8216,5.6666,5.5175,5.3739,5.2357,5.1028,4.9748,4.8517,4.7333,4.6194,4.5099,4.4045,4.3033,4.206,4.1125,4.0227,3.9365,3.8538,3.7744,3.6982,3.6252,3.5553,3.4883,3.4242,3.363,3.3044,3.2486,3.1954,3.1447,3.0966,3.0509,3.0077,2.9668,2.9283,2.8922,2.8584,2.8269,2.7978,2.7709,2.7464,2.7243,2.7045,2.6872,2.6723,2.66,2.6502,2.6432,2.6389,2.6374
5.9698,5.8083,5.6529,5.5032,5.3591,5.2204,5.0868,4.9583,4.8347,4.7157,4.6012,4.4911,4.3852,4.2834,4.1856,4.0915,4.0012,3.9144,3.8311,3.7511,3.6744,3.6008,3.5303,3.4628,3.3982,3.3364,3.2774,3.221,3.1673,3.1162,3.0676,3.0214,2.9777,2.9365,2.8976,2.861,2.8268,2.795,2.7655,2.7383,2.7135,2.6911,2.6711,2.6536,2.6385,2.626,2.6162,2.609,2.6046,2.6032
5.9593,5.7975,5.6416,5.4914,5.3469,5.2077,5.0738,4.9448,4.8207,4.7012,4.5863,4.4757,4.3694,4.2671,4.1688,4.0743,3.9834,3.8962,3.8124,3.732,3.6548,3.5808,3.5098,3.4419,3.3768,3.3146,3.2551,3.1984,3.1442,3.0927,3.0437,2.9971,2.9531,2.9114,2.8722,2.8353,2.8008,2.7687,2.7389,2.7115,2.6864,2.6638,2.6436,2.6259,2.6107,2.5981,2.5881,2.5809,2.5764,2.5749
5.9506,5.7883,5.6321,5.4816,5.3367,5.1971,5.0628,4.9334,4.8089,4.6891,4.5738,4.4628,4.3561,4.2534,4.1547,4.0598,3.9686,3.8809,3.7967,3.7159,3.6384,3.564,3.4926,3.4243,3.3589,3.2963,3.2364,3.1793,3.1248,3.073,3.0236,2.9768,2.9324,2.8904,2.8509,2.8138,2.779,2.7466,2.7166,2.6889,2.6637,2.6409,2.6205,2.6026,2.5873,2.5746,2.5645,2.5572,2.5528,2.5513
5.9434,5.7808,5.6243,5.4735,5.3282,5.1884,5.0537,4.9241,4.7992,4.6791,4.5635,4.4522,4.3451,4.2421,4.1431,4.0478,3.9563,3.8683,3.7838,3.7027,3.6248,3.5501,3.4784,3.4098,3.3441,3.2812,3.221,3.1636,3.1089,3.0567,3.0071,2.96,2.9153,2.8731,2.8333,2.796,2.761,2.7284,2.6982,2.6704,2.6449,2.622,2.6015,2.5835,2.568,2.5552,2.5451,2.5377,2.5332,2.5317
5.9373,5.7746,5.6177,5.4667,5.3212,5.1811,5.0462,4.9163,4.7912,4.6708,4.5548,4.4433,4.336,4.2327,4.1334,4.0379,3.946,3.8578,3.773,3.6916,3.6135,3.5385,3.4666,3.3977,3.3317,3.2685,3.2082,3.1505,3.0955,3.0431,2.9932,2.9459,2.9011,2.8587,2.8187,2.7811,2.7459,2.7132,2.6828,2.6548,2.6293,2.6062,2.5855,2.5674,2.5519,2.539,2.5288,2.5214,2.5169,2.5154
5.9324,5.7694,5.6124,5.4612,5.3155,5.1752,5.04,4.9099,4.7846,4.6639,4.5478,4.436,4.3285,4.225,4.1255,4.0297,3.9377,3.8492,3.7642,3.6826,3.6042,3.529,3.4569,3.3878,3.3216,3.2582,3.1977,3.1398,3.0846,3.032,2.982,2.9344,2.8894,2.8468,2.8067,2.769,2.7337,2.7007,2.6702,2.6421,2.6165,2.5932,2.5725,2.5543,2.5387,2.5258,2.5156,2.5081,2.5036,2.5021
5.9283,5.7651,5.6079,5.4565,5.3106,5.1701,5.0348,4.9045,4.779,4.6582,4.5419,4.4299,4.3222,4.2185,4.1188,4.0228,3.9306,3.842,3.7568,3.675,3.5964,3.521,3.4487,3.3794,3.313,3.2495,3.1888,3.1307,3.0753,3.0226,2.9724,2.9247,2.8795,2.8368,2.7965,2.7587,2.7232,2.6902,2.6596,2.6314,2.6056,2.5823,2.5615,2.5432,2.5276,2.5146,2.5043,2.4968,2.4923,2.4907
5.9248,5.7615,5.6042,5.4526,5.3066,5.1659,5.0304,4.9,4.7743,4.6534,4.5369,4.4248,4.3169,4.213,4.1131,4.0171,3.9247,3.8359,3.7505,3.6686,3.5899,3.5143,3.4419,3.3724,3.3059,3.2422,3.1813,3.1231,3.0676,3.0147,2.9644,2.9166,2.8713,2.8284,2.788,2.7501,2.7145,2.6814,2.6507,2.6224,2.5965,2.5731,2.5523,2.5339,2.5182,2.5052,2.4949,2.4874,2.4828,2.4813
5.9219,5.7585,5.601,5.4493,5.3032,5.1624,5.0268,4.8962,4.7705,4.6494,4.5328,4.4205,4.3125,4.2085,4.1085,4.0123,3.9198,3.8309,3.7454,3.6633,3.5844,3.5088,3.4362,3.3666,3.3,3.2362,3.1751,3.1168,3.0612,3.0082,2.9578,2.9099,2.8645,2.8215,2.781,2.7429,2.7073,2.6741,2.6433,2.6149,2.589,2.5656,2.5446,2.5263,2.5105,2.4974,2.4871,2.4796,2.475,2.4734
